Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0,0,2.22626542938445e-06,0
0.001,0,1.76600136371259e-06,0
0.002,0,1.43724131831032e-06,0
0.003,0,5.57961798229164e-06,0
0.004,0,7.02616226134481e-06,0
0.005,0,1.17423328289164e-06,0
0.006,0,-4.41468728067601e-06,0
0.007,0,-3.1653991859572e-06,0
0.008,0,-2.37637511688291e-06,0
0.009,0,-3.69141522802567e-06,0
0.01,0,-2.57363113482374e-06,0
0.011,0,-1.12708699283717e-06,0
0.012,0,-2.06558889901171e-07,0
0.013,0,-6.38724739376128e-06,0
0.014,0,-7.83379144838854e-06,0
0.015,0,-2.31062311080298e-06,0
0.016,0,2.42352145828308e-06,0
0.017,0,1.10848127416237e-06,0
0.018,0,8.45473239746608e-07,0
0.019,0,2.55502547780013e-06,0
0.02,0,2.35776944859995e-06,0
0.021,0,2.29201743896708e-06,0
0.022,0,1.04272926548323e-06,0
0.023,0,5.57961798229164e-06,0
0.024,0,6.5658981698975e-06,0
0.025,0,9.11225248275355e-07,0
0.026,0,-3.36265520210588e-06,0
0.027,0,-1.192838999815e-06,0
0.028,0,-1.58735104063354e-06,0
0.029,0,-2.17911909849363e-06,0
0.03,0,-1.98186307965575e-06,0
0.031,0,-1.91611107327674e-06,0
0.032,0,-1.32434301362085e-06,0
0.033,0,-6.58450340261873e-06,0
0.034,0,-8.16255145747165e-06,0
0.035,0,-1.98186307965575e-06,0
0.036,0,2.88378552747267e-06,0
0.037,0,9.11225248275355e-07,0
0.038,0,3.85209181448393e-07,0
0.039,0,2.09476141036993e-06,0
0.04,0,8.45473239746608e-07,0
0.041,0,2.02900940093803e-06,0
0.042,0,1.5029933272904e-06,0
0.043,0,6.03988206842446e-06,0
0.044,0,7.42067434170465e-06,0
0.045,0,2.02900940093803e-06,0
0.046,0,-3.1653991859572e-06,0
0.047,0,-1.78460706036911e-06,0
0.048,0,-1.98186307965575e-06,0
0.049,0,-3.62566322294116e-06,0
0.05,0,-2.90239116372903e-06,0
0.051,0,-2.31062311080298e-06,0
0.052,0,-1.12708699283717e-06,0
0.053,0,-6.45299939676321e-06,0
0.054,0,-7.30777543129e-06,0
0.055,0,-1.78460706036911e-06,0
0.056,0,2.29201743896708e-06,0
0.057,0,6.48217214461066e-07,0
0.058,0,1.04272926548323e-06,0
0.059,0,2.81803351743758e-06,0
0.06,0,2.94953753755807e-06,0
0.061,0,3.08104155787979e-06,0
0.062,0,1.76600136371259e-06,0
0.063,0,5.84262603120697e-06,0
0.064,0,6.82890622184915e-06,0
0.065,0,7.13969222839467e-07,0
0.066,0,-3.1653991859572e-06,0
0.067,0,-1.78460706036911e-06,0
0.068,0,-2.31062311080298e-06,0
0.069,0,-3.69141522802567e-06,0
0.07,0,-2.31062311080298e-06,0
0.071,0,-2.31062311080298e-06,0
0.072,0,-6.01070935216213e-07,0
0.073,0,-7.30777543129e-06,0
0.074,0,-8.62281546811749e-06,0
0.075,0,-3.09964718047481e-06,0
0.076,0,2.62077748763407e-06,0
0.077,0,1.17423328289164e-06,0
0.078,0,1.83175337294363e-06,0
0.079,0,3.60705764118005e-06,0
0.08,0,2.62077748763407e-06,0
0.081,0,2.22626542938445e-06,0
0.082,0,1.63449734540111e-06,0
0.083,0,6.03988206842446e-06,0
0.084,0,7.35492232818459e-06,0
0.085,0,1.76600136371259e-06,0
0.086,0,-3.49415921262297e-06,0
0.087,0,-2.1133670922642e-06,0
0.088,0,-1.91611107327674e-06,0
0.089,0,-4.34893527613794e-06,0
0.09,0,-4.02017525270278e-06,0
0.091,0,-2.37637511688291e-06,0
0.092,0,-1.25859100674289e-06,0
0.093,0,-6.71600740827646e-06,0
0.094,0,-7.24202342893054e-06,0
0.095,0,-1.45584702722703e-06,0
0.096,0,3.47555362005289e-06,0
0.097,0,1.83175337294363e-06,0
0.098,0,1.3714893093804e-06,0
0.099,0,2.75228150745279e-06,0
0.1,0,2.16051341985207e-06,0
0.101,0,1.96325739155634e-06,0
0.102,0,9.76977256854222e-07,0
0.103,0,6.5658981698975e-06,0
0.104,0,7.09191427461138e-06,0
0.105,0,1.3714893093804e-06,0
0.106,0,-4.48043928516443e-06,0
0.107,0,-2.44212712291301e-06,0
0.108,0,-2.57363113482374e-06,0
0.109,0,-3.23115119138984e-06,0
0.11,0,-2.17911909849363e-06,0
0.111,0,-1.71885505384048e-06,0
0.112,0,-7.98326957198819e-07,0
0.113,0,-6.38724739376128e-06,0
0.114,0,-7.96529545216973e-06,0
0.115,0,-2.24487110467323e-06,0
0.116,0,3.01528954769377e-06,0
0.117,0,7.79721231267982e-07,0
0.118,0,6.48217214461066e-07,0
0.119,0,3.01528954769377e-06,0
0.12,0,2.22626542938445e-06,0
0.121,0,2.02900940093803e-06,0
0.122,0,1.43724131831032e-06,0
