Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.142,0,5.44811395813729e-06,0
0.143,0,7.42067434170465e-06,0
0.144,0,4.72484182890045e-06,0
0.145,0,-2.77088715231629e-06,0
0.146,0,-2.37637511688291e-06,0
0.147,0,-2.50787912889328e-06,0
0.148,0,-5.53247135023277e-06,0
0.149,0,-5.00645531928543e-06,0
0.15,0,-4.61194329399238e-06,0
0.151,0,-2.57363113482374e-06,0
0.152,0,-5.53247135023277e-06,0
0.153,0,-8.22830345914034e-06,0
0.154,0,-5.07220732332734e-06,0
0.155,0,2.62077748763407e-06,0
0.156,0,3.34404959912716e-06,0
0.157,0,1.76600136371259e-06,0
0.158,0,4.65908981745459e-06,0
0.159,0,3.93581769487954e-06,0
0.16,0,4.264577749839e-06,0
0.161,0,2.02900940093803e-06,0
0.162,0,5.84262603120697e-06,0
0.163,0,7.35492232818459e-06,0
0.164,0,5.25085792228477e-06,0
0.165,0,-3.03389517494265e-06,0
0.166,0,-4.21743126691286e-06,0
0.167,0,-3.62566322294116e-06,0
0.168,0,-5.46671934653781e-06,0
0.169,0,-3.36265520210588e-06,0
0.17,0,-3.62566322294116e-06,0
0.171,0,-1.3900950204489e-06,0
0.172,0,-4.94070331519392e-06,0
0.173,0,-7.76803944642395e-06,0
0.174,0,-5.8612313679646e-06,0
0.175,0,2.09476141036993e-06,0
0.176,0,2.55502547780013e-06,0
0.177,0,2.29201743896708e-06,0
0.178,0,4.13307372770397e-06,0
0.179,0,4.06732171671208e-06,0
0.18,0,4.13307372770397e-06,0
0.181,0,2.68652949751829e-06,0
0.182,0,4.92209786354088e-06,0
0.183,0,6.5001461570362e-06,0
0.184,0,4.85634585194359e-06,0
0.185,0,-3.23115119138984e-06,0
0.186,0,-3.88867124298101e-06,0
0.187,0,-2.37637511688291e-06,0
0.188,0,-4.02017525270278e-06,0
0.189,0,-3.88867124298101e-06,0
0.19,0,-4.02017525270278e-06,0
0.191,0,-2.1133670922642e-06,0
0.192,0,-4.34893527613794e-06,0
0.193,0,-8.29405546075974e-06,0
0.194,0,-5.99273537471071e-06,0
0.195,0,1.89750538222488e-06,0
0.196,0,3.14679356811614e-06,0
0.197,0,1.5029933272904e-06,0
0.198,0,4.13307372770397e-06,0
0.199,0,2.94953753755807e-06,0
0.2,0,3.60705764118005e-06,0
0.201,0,1.76600136371259e-06,0
0.202,0,5.57961798229164e-06,0
0.203,0,7.9466904516914e-06,0
0.204,0,6.36864213146549e-06,0
0.205,0,-2.44212712291301e-06,0
0.206,0,-2.83663915804755e-06,0
0.207,0,-2.0476150859849e-06,0
0.208,0,-5.20371133126243e-06,0
0.209,0,-4.74344730262183e-06,0
0.21,0,-4.41468728067601e-06,0
0.211,0,-1.52159903395524e-06,0
0.212,0,-5.33521533899924e-06,0
0.213,0,-8.35980746232985e-06,0
0.214,0,-6.25574338760901e-06,0
0.215,0,1.96325739155634e-06,0
0.216,0,1.70024935453176e-06,0
0.217,0,1.5029933272904e-06,0
0.218,0,3.80431367324859e-06,0
0.219,0,4.19882573874628e-06,0
0.22,0,4.52758579471427e-06,0
0.221,0,3.01528954769377e-06,0
0.222,0,5.84262603120697e-06,0
0.223,0,7.9466904516914e-06,0
0.224,0,5.25085792228477e-06,0
0.225,0,-2.96814316936073e-06,0
0.226,0,-3.62566322294116e-06,0
0.227,0,-2.44212712291301e-06,0
0.228,0,-5.53247135023277e-06,0
0.229,0,-4.34893527613794e-06,0
0.23,0,-3.55991121780692e-06,0
0.231,0,-1.71885505384048e-06,0
0.232,0,-5.72972736102044e-06,0
0.233,0,-9.28033547913922e-06,0
0.234,0,-5.72972736102044e-06,0
0.235,0,1.83175337294363e-06,0
0.236,0,2.68652949751829e-06,0
0.237,0,2.02900940093803e-06,0
0.238,0,4.85634585194359e-06,0
0.239,0,4.06732171671208e-06,0
0.24,0,4.39608177217576e-06,0
0.241,0,1.96325739155634e-06,0
0.242,0,5.7768740189023e-06,0
0.243,0,7.35492232818459e-06,0
0.244,0,5.38236194613593e-06,0
0.245,0,-2.96814316936073e-06,0
0.246,0,-3.1653991859572e-06,0
0.247,0,-2.83663915804755e-06,0
0.248,0,-5.13795932731967e-06,0
0.249,0,-4.94070331519392e-06,0
0.25,0,-4.61194329399238e-06,0
0.251,0,-2.57363113482374e-06,0
0.252,0,-5.26946333515562e-06,0
0.253,0,-7.17627142652169e-06,0
0.254,0,-5.20371133126243e-06,0
0.255,0,2.55502547780013e-06,0
0.256,0,2.94953753755807e-06,0
0.257,0,2.16051341985207e-06,0
0.258,0,3.93581769487954e-06,0
0.259,0,3.60705764118005e-06,0
0.26,0,3.67280965181919e-06,0
0.261,0,2.48927346801647e-06,0
0.262,0,5.57961798229164e-06,0
0.263,0,8.01244246566811e-06,0
0.264,0,5.57961798229164e-06,0
0.265,0,-2.63938314070439e-06,0
0.266,0,-4.21743126691286e-06,0
0.267,0,-3.09964718047481e-06,0
0.268,0,-5.59822335387819e-06,0
0.269,0,-4.08592725748915e-06,0
0.27,0,-3.88867124298101e-06,0
0.271,0,-9.29830971604029e-07,0
0.272,0,-3.75716723306049e-06,0
0.273,0,-7.63653544234674e-06,0
0.274,0,-6.18999138445866e-06,0
0.275,0,1.83175337294363e-06,0
0.276,0,3.34404959912716e-06,0
0.277,0,1.5029933272904e-06,0
0.278,0,3.67280965181919e-06,0
0.279,0,3.14679356811614e-06,0
0.28,0,3.93581769487954e-06,0
0.281,0,1.43724131831032e-06,0
0.282,0,4.19882573874628e-06,0
0.283,0,5.84262603120697e-06,0
0.284,0,5.05360188688693e-06,0
0.285,0,-3.03389517494265e-06,0
0.286,0,-2.96814316936073e-06,0
0.287,0,-1.58735104063354e-06,0
0.288,0,-3.49415921262297e-06,0
0.289,0,-3.29690319677273e-06,0
0.29,0,-3.09964718047481e-06,0
0.291,0,-1.3900950204489e-06,0
0.292,0,-4.48043928516443e-06,0
0.293,0,-8.22830345914034e-06,0
0.294,0,-5.66397535747408e-06,0
0.295,0,2.81803351743758e-06,0
0.296,0,2.68652949751829e-06,0
0.297,0,1.04272926548323e-06,0
0.298,0,3.27829758873981e-06,0
0.299,0,2.68652949751829e-06,0
0.3,0,2.35776944859995e-06,0
0.301,0,1.10848127416237e-06,0
0.302,0,4.264577749839e-06,0
0.303,0,7.28917031471524e-06,0
0.304,0,5.71112200664819e-06,0
0.305,0,-2.1133670922642e-06,0
0.306,0,-3.29690319677273e-06,0
0.307,0,-1.91611107327674e-06,0
0.308,0,-4.80919930686213e-06,0
0.309,0,-3.69141522802567e-06,0
0.31,0,-3.55991121780692e-06,0
0.311,0,-8.64078964426401e-07,0
0.312,0,-4.08592725748915e-06,0
0.313,0,-7.04476742155581e-06,0
0.314,0,-5.13795932731967e-06,0
0.315,0,2.02900940093803e-06,0
0.316,0,1.56874533632066e-06,0
0.317,0,7.13969222839467e-07,0
0.318,0,3.93581769487954e-06,0
0.319,0,3.08104155787979e-06,0
0.32,0,3.67280965181919e-06,0
0.321,0,1.83175337294363e-06,0
0.322,0,5.51386597018919e-06,0
0.323,0,7.09191427461138e-06,0
0.324,0,5.44811395813729e-06,0
0.325,0,-3.1653991859572e-06,0
0.326,0,-3.03389517494265e-06,0
0.327,0,-2.37637511688291e-06,0
0.328,0,-4.48043928516443e-06,0
0.329,0,-3.75716723306049e-06,0
0.33,0,-3.03389517494265e-06,0
0.331,0,-1.52159903395524e-06,0
0.332,0,-5.13795932731967e-06,0
0.333,0,-8.88582347311697e-06,0
0.334,0,-6.05848737800953e-06,0
0.335,0,1.63449734540111e-06,0
0.336,0,2.75228150745279e-06,0
0.337,0,2.48927346801647e-06,0
0.338,0,4.33032976098216e-06,0
0.339,0,2.81803351743758e-06,0
0.34,0,3.54130563059129e-06,0
0.341,0,2.29201743896708e-06,0
0.342,0,4.72484182890045e-06,0
0.343,0,6.96041024812892e-06,0
0.344,0,4.85634585194359e-06,0
0.345,0,-2.50787912889328e-06,0
0.346,0,-3.03389517494265e-06,0
0.347,0,-1.78460706036911e-06,0
0.348,0,-4.74344730262183e-06,0
0.349,0,-3.95442324786675e-06,0
0.35,0,-4.74344730262183e-06,0
0.351,0,-1.98186307965575e-06,0
0.352,0,-4.87495131105283e-06,0
0.353,0,-7.30777543129e-06,0
0.354,0,-5.53247135023277e-06,0
0.355,0,2.94953753755807e-06,0
0.356,0,3.14679356811614e-06,0
0.357,0,1.76600136371259e-06,0
0.358,0,3.08104155787979e-06,0
0.359,0,2.94953753755807e-06,0
0.36,0,4.06732171671208e-06,0
0.361,0,1.76600136371259e-06,0
0.362,0,4.72484182890045e-06,0
0.363,0,6.8946582349637e-06,0
0.364,0,5.18510591043498e-06,0
0.365,0,-3.36265520210588e-06,0
0.366,0,-4.15167926222584e-06,0
0.367,0,-3.23115119138984e-06,0
0.368,0,-4.80919930686213e-06,0
0.369,0,-3.8229192380456e-06,0
0.37,0,-2.96814316936073e-06,0
0.371,0,-6.01070935216213e-07,0
0.372,0,-3.36265520210588e-06,0
0.373,0,-7.30777543129e-06,0
0.374,0,-5.46671934653781e-06,0
0.375,0,2.09476141036993e-06,0
0.376,0,2.88378552747267e-06,0
0.377,0,1.04272926548323e-06,0
0.378,0,3.47555362005289e-06,0
0.379,0,3.80431367324859e-06,0
0.38,0,3.67280965181919e-06,0
0.381,0,9.11225248275355e-07,0
0.382,0,3.93581769487954e-06,0
0.383,0,6.76315420878526e-06,0
0.384,0,4.72484182890045e-06,0
0.385,0,-3.09964718047481e-06,0
0.386,0,-3.29690319677273e-06,0
0.387,0,-1.32434301362085e-06,0
0.388,0,-3.95442324786675e-06,0
0.389,0,-3.03389517494265e-06,0
0.39,0,-3.55991121780692e-06,0
0.391,0,-1.12708699283717e-06,0
0.392,0,-4.74344730262183e-06,0
0.393,0,-7.8995434503038e-06,0
0.394,0,-6.18999138445866e-06,0
0.395,0,2.02900940093803e-06,0
0.396,0,2.62077748763407e-06,0
0.397,0,1.5029933272904e-06,0
0.398,0,3.60705764118005e-06,0
0.399,0,2.88378552747267e-06,0
0.4,0,2.35776944859995e-06,0
0.401,0,1.30573730050066e-06,0
0.402,0,5.1193538986357e-06,0
0.403,0,7.09191427461138e-06,0
0.404,0,5.57961798229164e-06,0
0.405,0,-2.44212712291301e-06,0
0.406,0,-2.57363113482374e-06,0
0.407,0,-1.65310304726196e-06,0
0.408,0,-4.41468728067601e-06,0
0.409,0,-3.75716723306049e-06,0
0.41,0,-3.23115119138984e-06,0
0.411,0,-1.45584702722703e-06,0
0.412,0,-4.48043928516443e-06,0
0.413,0,-7.76803944642395e-06,0
0.414,0,-5.59822335387819e-06,0
0.415,0,2.16051341985207e-06,0
0.416,0,2.09476141036993e-06,0
0.417,0,4.50961189626431e-07,0
0.418,0,3.47555362005289e-06,0
0.419,0,3.08104155787979e-06,0
0.42,0,3.67280965181919e-06,0
0.421,0,2.35776944859995e-06,0
0.422,0,5.38236194613593e-06,0
0.423,0,6.82890622184915e-06,0
0.424,0,4.98784987518865e-06,0
0.425,0,-2.70513514653524e-06,0
0.426,0,-3.88867124298101e-06,0
0.427,0,-2.24487110467323e-06,0
0.428,0,-4.67769529833191e-06,0
0.429,0,-3.1653991859572e-06,0
0.43,0,-2.96814316936073e-06,0
0.431,0,-8.64078964426401e-07,0
0.432,0,-4.80919930686213e-06,0
0.433,0,-7.8995434503038e-06,0
0.434,0,-6.25574338760901e-06,0
0.435,0,2.29201743896708e-06,0
0.436,0,2.81803351743758e-06,0
0.437,0,2.42352145828308e-06,0
0.438,0,4.13307372770397e-06,0
0.439,0,3.7385616625087e-06,0
0.44,0,3.40980160956485e-06,0
0.441,0,1.89750538222488e-06,0
0.442,0,4.264577749839e-06,0
0.443,0,6.5001461570362e-06,0
0.444,0,5.44811395813729e-06,0
0.445,0,-3.1653991859572e-06,0
0.446,0,-3.88867124298101e-06,0
0.447,0,-2.17911909849363e-06,0
0.448,0,-4.02017525270278e-06,0
0.449,0,-4.61194329399238e-06,0
0.45,0,-4.41468728067601e-06,0
0.451,0,-1.78460706036911e-06,0
0.452,0,-4.08592725748915e-06,0
