Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.086,0,-7.96529545216973e-06,0
0.087,0,-3.69141522802567e-06,0
0.088,0,5.18510591043498e-06,0
0.089,0,1.5029933272904e-06,0
0.09,0,-4.69566920311215e-07,0
0.091,0,1.23998529167108e-06,0
0.092,0,6.48217214461066e-07,0
0.093,0,-2.72310897578704e-07,0
0.094,0,-3.23115119138984e-06,0
0.095,0,2.42352145828308e-06,0
0.096,0,6.8946582349637e-06,0
0.097,0,2.48927346801647e-06,0
0.098,0,-5.46671934653781e-06,0
0.099,0,-2.0476150859849e-06,0
0.1,0,-1.40806882173616e-07,0
0.101,0,-2.24487110467323e-06,0
0.102,0,-1.3900950204489e-06,0
0.103,0,-9.30286656841139e-09,0
0.104,0,3.60705764118005e-06,0
0.105,0,-1.3900950204489e-06,0
0.106,0,-6.25574338760901e-06,0
0.107,0,-2.77088715231629e-06,0
0.108,0,5.38236194613593e-06,0
0.109,0,1.3714893093804e-06,0
0.11,0,-9.29830971604029e-07,0
0.111,0,6.48217214461066e-07,0
0.112,0,-7.505487439603e-08,0
0.113,0,-4.69566920311215e-07,0
0.114,0,-3.03389517494265e-06,0
0.115,0,2.88378552747267e-06,0
0.116,0,7.09191427461138e-06,0
0.117,0,2.94953753755807e-06,0
0.118,0,-5.53247135023277e-06,0
0.119,0,-2.37637511688291e-06,0
0.12,0,1.22201149236961e-07,0
0.121,0,-1.71885505384048e-06,0
0.122,0,-2.06558889901171e-07,0
0.123,0,5.16713197854551e-07,0
0.124,0,3.21254557840281e-06,0
0.125,0,-1.98186307965575e-06,0
0.126,0,-7.50503143807213e-06,0
0.127,0,-3.8229192380456e-06,0
0.128,0,4.39608177217576e-06,0
0.129,0,1.10848127416237e-06,0
0.13,0,-1.0613349858094e-06,0
0.131,0,7.13969222839467e-07,0
0.132,0,-2.72310897578704e-07,0
0.133,0,-3.38062905206216e-07,0
0.134,0,-3.09964718047481e-06,0
0.135,0,1.89750538222488e-06,0
0.136,0,5.84262603120697e-06,0
