Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0,0,-1.71885505384048e-06,0
0.001,0,-1.3900950204489e-06,0
0.002,0,-2.31062311080298e-06,0
0.003,0,-1.3900950204489e-06,0
0.004,0,-9.30286656841139e-09,0
0.005,0,2.42352145828308e-06,0
0.006,0,-2.96814316936073e-06,0
0.007,0,-7.63653544234674e-06,0
0.008,0,-7.32574949921261e-07,0
0.009,0,4.00156970577061e-06,0
0.01,0,6.48217214461066e-07,0
0.011,0,5.64491413092505e-08,0
0.012,0,5.8246520613276e-07,0
0.013,0,4.50961189626431e-07,0
0.014,0,-9.30286656841139e-09,0
0.015,0,-1.3900950204489e-06,0
0.016,0,4.13307372770397e-06,0
0.017,0,7.22341830129659e-06,0
0.018,0,-9.30286656841139e-09,0
0.019,0,-5.46671934653781e-06,0
0.02,0,-1.91611107327674e-06,0
0.021,0,-1.52159903395524e-06,0
0.022,0,-1.78460706036911e-06,0
0.023,0,-8.64078964426401e-07,0
0.024,0,-2.06558889901171e-07,0
0.025,0,2.35776944859995e-06,0
0.026,0,-4.54619128960322e-06,0
0.027,0,-8.29405546075974e-06,0
0.028,0,-1.25859100674289e-06,0
0.029,0,3.7385616625087e-06,0
0.03,0,9.11225248275355e-07,0
0.031,0,6.48217214461066e-07,0
0.032,0,2.29201743896708e-06,0
0.033,0,8.45473239746608e-07,0
0.034,0,5.64491413092505e-08,0
0.035,0,-1.78460706036911e-06,0
0.036,0,2.94953753755807e-06,0
0.037,0,6.8946582349637e-06,0
0.038,0,6.48217214461066e-07,0
0.039,0,-3.29690319677273e-06,0
0.04,0,-9.29830971604029e-07,0
0.041,0,-5.35318927788714e-07,0
0.042,0,-1.192838999815e-06,0
0.043,0,-1.192838999815e-06,0
0.044,0,-2.72310897578704e-07,0
0.045,0,1.83175337294363e-06,0
0.046,0,-4.41468728067601e-06,0
0.047,0,-8.09679945575366e-06,0
0.048,0,-9.9558297873169e-07,0
0.049,0,4.06732171671208e-06,0
0.05,0,5.8246520613276e-07,0
0.051,0,-2.72310897578704e-07,0
0.052,0,-6.01070935216213e-07,0
0.053,0,-7.505487439603e-08,0
0.054,0,-7.505487439603e-08,0
0.055,0,-1.32434301362085e-06,0
0.056,0,4.5933378060592e-06,0
0.057,0,7.9466904516914e-06,0
0.058,0,1.89750538222488e-06,0
0.059,0,-4.21743126691286e-06,0
0.06,0,-1.3900950204489e-06,0
0.061,0,-1.192838999815e-06,0
0.062,0,-2.0476150859849e-06,0
0.063,0,-1.25859100674289e-06,0
0.064,0,-7.32574949921261e-07,0
0.065,0,1.83175337294363e-06,0
0.066,0,-4.80919930686213e-06,0
0.067,0,-8.42555946385067e-06,0
0.068,0,-1.65310304726196e-06,0
0.069,0,3.27829758873981e-06,0
0.07,0,1.17423328289164e-06,0
0.071,0,1.22201149236961e-07,0
0.072,0,1.3714893093804e-06,0
0.073,0,1.5029933272904e-06,0
0.074,0,8.45473239746608e-07,0
0.075,0,-1.12708699283717e-06,0
0.076,0,3.21254557840281e-06,0
0.077,0,6.76315420878526e-06,0
0.078,0,-2.72310897578704e-07,0
0.079,0,-4.67769529833191e-06,0
0.08,0,-1.45584702722703e-06,0
0.081,0,-6.66822942593726e-07,0
0.082,0,-9.9558297873169e-07,0
0.083,0,-8.64078964426401e-07,0
0.084,0,4.50961189626431e-07,0
0.085,0,1.17423328289164e-06,0
0.086,0,-5.26946333515562e-06,0
0.087,0,-8.09679945575366e-06,0
0.088,0,-7.98326957198819e-07,0
0.089,0,4.52758579471427e-06,0
0.09,0,1.43724131831032e-06,0
0.091,0,5.8246520613276e-07,0
0.092,0,7.79721231267982e-07,0
0.093,0,2.53705165242546e-07,0
0.094,0,2.53705165242546e-07,0
0.095,0,-1.58735104063354e-06,0
0.096,0,3.80431367324859e-06,0
0.097,0,6.5001461570362e-06,0
0.098,0,4.50961189626431e-07,0
0.099,0,-4.21743126691286e-06,0
0.1,0,-1.52159903395524e-06,0
0.101,0,-1.0613349858094e-06,0
0.102,0,-2.0476150859849e-06,0
0.103,0,-6.01070935216213e-07,0
0.104,0,-6.66822942593726e-07,0
0.105,0,1.89750538222488e-06,0
