Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.427,0,1.89750538222488e-06,0
0.428,0,6.48217214461066e-07,0
0.429,0,3.08104155787979e-06,0
0.43,0,2.35776944859995e-06,0
0.431,0,2.02900940093803e-06,0
0.432,0,-9.30286656841139e-09,0
0.433,0,3.34404959912716e-06,0
0.434,0,6.5658981698975e-06,0
0.435,0,4.5933378060592e-06,0
0.436,0,-3.1653991859572e-06,0
0.437,0,-2.1133670922642e-06,0
0.438,0,-1.192838999815e-06,0
0.439,0,-3.42840720738929e-06,0
0.44,0,-2.50787912889328e-06,0
0.441,0,-2.70513514653524e-06,0
0.442,0,1.22201149236961e-07,0
0.443,0,-4.21743126691286e-06,0
0.444,0,-7.50503143807213e-06,0
0.445,0,-4.54619128960322e-06,0
0.446,0,2.68652949751829e-06,0
0.447,0,2.22626542938445e-06,0
0.448,0,1.23998529167108e-06,0
0.449,0,2.68652949751829e-06,0
0.45,0,1.30573730050066e-06,0
0.451,0,1.70024935453176e-06,0
0.452,0,4.50961189626431e-07,0
0.453,0,4.39608177217576e-06,0
0.454,0,6.69740219577203e-06,0
0.455,0,4.85634585194359e-06,0
0.456,0,-2.31062311080298e-06,0
0.457,0,-3.09964718047481e-06,0
0.458,0,-2.44212712291301e-06,0
0.459,0,-3.29690319677273e-06,0
0.46,0,-2.50787912889328e-06,0
0.461,0,-1.98186307965575e-06,0
0.462,0,1.04272926548323e-06,0
0.463,0,-3.49415921262297e-06,0
0.464,0,-7.24202342893054e-06,0
0.465,0,-5.59822335387819e-06,0
0.466,0,1.43724131831032e-06,0
0.467,0,1.83175337294363e-06,0
0.468,0,5.16713197854551e-07,0
0.469,0,2.48927346801647e-06,0
0.47,0,2.16051341985207e-06,0
0.471,0,2.09476141036993e-06,0
0.472,0,3.85209181448393e-07,0
0.473,0,4.65908981745459e-06,0
0.474,0,5.71112200664819e-06,0
0.475,0,3.7385616625087e-06,0
0.476,0,-3.03389517494265e-06,0
0.477,0,-2.31062311080298e-06,0
0.478,0,-7.98326957198819e-07,0
0.479,0,-2.44212712291301e-06,0
0.48,0,-1.32434301362085e-06,0
0.481,0,-8.64078964426401e-07,0
0.482,0,4.50961189626431e-07,0
0.483,0,-3.95442324786675e-06,0
0.484,0,-6.58450340261873e-06,0
0.485,0,-5.33521533899924e-06,0
0.486,0,1.43724131831032e-06,0
0.487,0,1.5029933272904e-06,0
0.488,0,6.48217214461066e-07,0
0.489,0,2.35776944859995e-06,0
0.49,0,8.45473239746608e-07,0
0.491,0,3.19457173320437e-07,0
0.492,0,-2.72310897578704e-07,0
0.493,0,3.7385616625087e-06,0
0.494,0,6.43439414422554e-06,0
0.495,0,6.03988206842446e-06,0
0.496,0,-1.91611107327674e-06,0
0.497,0,-2.0476150859849e-06,0
0.498,0,-1.192838999815e-06,0
0.499,0,-2.96814316936073e-06,0
0.5,0,-1.78460706036911e-06,0
0.501,0,-2.0476150859849e-06,0
0.502,0,-7.505487439603e-08,0
0.503,0,-3.49415921262297e-06,0
0.504,0,-7.11051942406345e-06,0
0.505,0,-5.20371133126243e-06,0
0.506,0,2.55502547780013e-06,0
0.507,0,1.10848127416237e-06,0
0.508,0,-6.66822942593726e-07,0
0.509,0,2.09476141036993e-06,0
0.51,0,1.3714893093804e-06,0
0.511,0,2.02900940093803e-06,0
